"btc_total_bitcoins";"btc_market_cap";"btc_hash_rate";"btc_difficulty";"btc_miners_revenue";"btc_transaction_fees";"btc_n_transactions";"btc_estimated_transaction_volume_usd";"btc_trade_volume";"Date";"btc_market_price"
-1.7090659522541174;-0.5079724096277071;-0.4516305892175067;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8512146726288043;-0.46860508838855747;-0.5992279868912186;2009-08-03 00:00:00;0.0
-1.7076250471996794;-0.5079724096277071;-0.4516305892146258;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8504028480831619;-0.46860508838855747;-0.5992279868912186;2009-08-05 00:00:00;0.0
-1.7059810615670994;-0.5079724096277071;-0.4516305892152702;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505844404157398;-0.46860508838855747;-0.5992279868912186;2009-08-07 00:00:00;0.0
-1.7042403708973086;-0.5079724096277071;-0.45163058921436045;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503280747697475;-0.46860508838855747;-0.5992279868912186;2009-08-09 00:00:00;0.0
-1.702799465842871;-0.5079724096277071;-0.45163058921553556;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8506592137291542;-0.46860508838855747;-0.5992279868912186;2009-08-11 00:00:00;0.0
-1.701358560788433;-0.5079724096277071;-0.4516305892150049;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505096671023253;-0.46860508838855747;-0.5992279868912186;2009-08-13 00:00:00;0.0
-1.700401180920048;-0.5079724096277071;-0.4516305892167865;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8510117164923937;-0.46860508838855747;-0.5992279868912186;2009-08-15 00:00:00;0.0
-1.6999950197637637;-0.5079724096277071;-0.4516305892174309;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8511933088249716;-0.46860508838855747;-0.5992279868912186;2009-08-17 00:00:00;0.0
-1.6997629276744581;-0.5079724096277071;-0.4516305892175067;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8512146726288043;-0.46860508838855747;-0.5992279868912186;2009-08-19 00:00:00;0.0
-1.6993761075256157;-0.5079724096277071;-0.4516305892174688;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8512039907268879;-0.46860508838855747;-0.5992279868912186;2009-08-21 00:00:00;0.0
-1.6991826974511945;-0.5079724096277071;-0.45163058921762045;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8512467183345533;-0.46860508838855747;-0.5992279868912186;2009-08-23 00:00:00;0.0
-1.6985734557167678;-0.5079724096277071;-0.4516305892159905;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8507873965521504;-0.46860508838855747;-0.5992279868912186;2009-08-25 00:00:00;0.0
-1.6978771794488514;-0.5079724096277071;-0.4516305892169381;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.85102239839431;-0.46860508838855747;-0.5992279868912186;2009-08-27 00:00:00;0.0
-1.6964556154018557;-0.5079724096277071;-0.45163058921492905;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8504883032984927;-0.46860508838855747;-0.5992279868912186;2009-08-29 00:00:00;0.0
-1.6946762427171809;-0.5079724096277071;-0.4516305892145121;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503601204754965;-0.46860508838855747;-0.5992279868912186;2009-08-31 00:00:00;0.0
-1.693254678670185;-0.5079724096277071;-0.45163058921549765;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8506485318272379;-0.46860508838855747;-0.5992279868912186;2009-09-02 00:00:00;0.0
-1.6920652067124948;-0.5079724096277071;-0.45163058921568716;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8507019413368196;-0.46860508838855747;-0.5992279868912186;2009-09-04 00:00:00;0.0
-1.6906823246803833;-0.5079724096277071;-0.451630589215346;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8506058042195725;-0.46860508838855747;-0.5992279868912186;2009-09-06 00:00:00;0.0
-1.6892897721445506;-0.5079724096277071;-0.4516305892155734;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8506698956310705;-0.46860508838855747;-0.5992279868912186;2009-09-08 00:00:00;0.0
-1.6881389822017445;-0.5079724096277071;-0.45163058921576305;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8507233051406523;-0.46860508838855747;-0.5992279868912186;2009-09-10 00:00:00;0.0
-1.6867947821845173;-0.5079724096277071;-0.4516305892153839;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8506164861214889;-0.46860508838855747;-0.5992279868912186;2009-09-12 00:00:00;0.0
-1.6853345361226373;-0.5079724096277071;-0.4516305892150049;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505096671023253;-0.46860508838855747;-0.5992279868912186;2009-09-14 00:00:00;0.0
-1.6842320986984365;-0.5079724096277071;-0.4516305892158768;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850744668944485;-0.46860508838855747;-0.5992279868912186;2009-09-16 00:00:00;0.0
-1.6826461360881828;-0.5079724096277071;-0.4516305892150049;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505096671023253;-0.46860508838855747;-0.5992279868912186;2009-09-18 00:00:00;0.0
-1.681195560530024;-0.5079724096277071;-0.45163058921508065;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505310309061581;-0.46860508838855747;-0.5992279868912186;2009-09-20 00:00:00;0.0
-1.6801511461281493;-0.5079724096277071;-0.4516305892167865;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8510010345904774;-0.46860508838855747;-0.5992279868912186;2009-09-22 00:00:00;0.0
-1.679097061222554;-0.5079724096277071;-0.45163058921496696;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850498985200409;-0.46860508838855747;-0.5992279868912186;2009-09-24 00:00:00;0.0
-1.6772209835006684;-0.5079724096277071;-0.4516305892145121;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503708023774128;-0.46860508838855747;-0.5992279868912186;2009-09-26 00:00:00;0.0
-1.6755093043420408;-0.5079724096277071;-0.45163058921473953;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8504348937889109;-0.46860508838855747;-0.5992279868912186;2009-09-28 00:00:00;0.0
